222710,4,0,24,0,6,6,6,0,0,0,0,0,107.763459,17.960577,74236.666667,95553.165862,182046,3,222710,74236.666667,95553.165862,182046,3,0,0,0,0,0,80,0,17.960577,0,6,6,6,0,0,0,7.5,6,0,80,4,24,0,0,43800,-1,3,20,0,0,0,0,0,0,0,0
256528,1,1,50,91,50,50,50,0,91,91,91,0,549.647602,7.79642,256528,0,256528,256528,0,0,0,0,0,0,0,0,0,0,?,32,3.89821,3.89821,50,91,63.666667,23.671361,560.333333,1,95.5,50,91,32,1,50,1,91,-1,-1,0,32,0,0,0,0,0,0,0,0
24,1,1,6,6,6,6,6,0,6,6,6,0,500000,83333.33333,24,0,24,24,0,0,0,0,0,0,0,0,0,0,?,20,41666.66667,41666.66667,6,6,6,0,0,1,9,6,6,20,1,6,1,6,33425,64209,0,20,0,0,0,0,0,0,0,0
28,1,1,0,6,0,0,0,0,6,6,6,0,214285.7143,71428.57143,28,0,28,28,0,0,0,0,0,0,0,0,0,0,?,20,35714.28571,35714.28571,0,6,2,3.464102,12,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
51,1,1,2,6,2,2,2,0,6,6,6,0,156862.7451,39215.68627,51,0,51,51,0,0,0,0,0,0,0,0,0,0,?,20,19607.84314,19607.84314,2,6,3.333333,2.309401,5.333333,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0
181949,4,2,112,248,28,28,28,0,124,124,124,0,1978.576414,32.976274,36389.8,65409.63873,150902,3,31044,10348,17918.0656,31038,3,3,3,0,3,3,?,64,21.984182,10.992091,28,124,55.428571,46.843204,2194.285714,0,64.666667,28,124,104,4,112,2,248,-1,-1,3,20,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,?,0,1000000,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0
2,1,2,0,12,0,0,0,0,6,6,6,0,6000000,1500000,1,0,1,1,0,0,0,0,0,1,1,0,1,1,32,40,500000,1000000,0,6,3,3.464102,12,2,4,0,6,32,1,0,2,12,1120,0,0,32,0,0,0,0,0,0,0,0
105,1,1,6,6,6,6,6,0,6,6,6,0,114285.7143,19047.61905,105,0,105,105,0,0,0,0,0,0,0,0,0,0,?,20,9523.809524,9523.809524,6,6,6,0,0,1,9,6,6,20,1,6,1,6,946,256,0,20,0,0,0,0,0,0,0,0
73388,2,2,74,234,37,37,37,0,117,117,117,0,4196.871423,54.504824,24462.66667,42367.11747,73384,1,1,1,0,1,1,3,3,0,3,3,?,80,27.252412,27.252412,37,117,69,43.817805,1920,1,86.25,37,117,64,2,74,2,234,-1,-1,1,32,0,0,0,0,0,0,0,0
10697931,5,7,11632,380,11632,0,2326.4,5201.988543,380,0,54.285714,143.6265,1122.833939,1.121712,972539.1818,1940247525,5001194,65,10700000,2674482.75,2547025658,5003549,1339,4698601,783100.1667,1917121492,4696408,240,?,232,0.46738,0.654332,0,11632,924,3219.06736,10400000,1,1001,2326.4,54.285714,176,5,11632,7,380,29200,410,1,32,0,0,0,0,0,0,0,0
23179,1,1,42,132,42,42,42,0,132,132,132,0,7506.794944,86.284999,23179,0,23179,23179,0,0,0,0,0,0,0,0,0,0,20,20,43.1425,43.1425,42,132,72,51.961524,2700,1,108,42,132,20,1,42,1,132,-1,-1,0,20,0,0,0,0,0,0,0,0
23840,2,2,62,160,31,31,31,0,80,80,80,0,9312.080537,167.785235,7946.666667,13758.83427,23834,3,3,3,0,3,3,3,3,0,3,3,?,64,83.892617,83.892617,31,80,50.6,26.838405,720.3,1,63.25,31,80,64,2,62,2,160,-1,-1,1,32,0,0,0,0,0,0,0,0
86,1,1,6,6,6,6,6,0,6,6,6,0,139534.8837,23255.81395,86,0,86,86,0,0,0,0,0,0,0,0,0,0,?,20,11627.90698,11627.90698,6,6,6,0,0,1,9,6,6,20,1,6,1,6,29200,64240,0,20,0,0,0,0,0,0,0,0
54871,1,1,63,128,63,63,63,0,128,128,128,0,3480.891546,36.449126,54871,0,54871,54871,0,0,0,0,0,0,0,0,0,0,?,20,18.224563,18.224563,63,128,84.666667,37.527768,1408.333333,1,127,63,128,20,1,63,1,128,-1,-1,0,20,0,0,0,0,0,0,0,0
16521,1,1,0,0,0,0,0,0,0,0,0,0,0,121.058047,16521,0,16521,16521,0,0,0,0,0,0,0,0,0,0,?,32,60.529024,60.529024,0,0,0,0,0,1,0,0,0,32,1,0,1,0,372,245,0,32,0,0,0,0,0,0,0,0
491,3,0,18,0,6,6,6,0,0,0,0,0,36659.8778,6109.979633,245.5,342.946789,488,3,491,245.5,342.946789,488,3,0,0,0,0,0,?,0,6109.979633,0,6,6,6,0,0,0,8,6,0,60,3,18,0,0,65535,-1,2,20,0,0,0,0,0,0,0,0
61577,2,2,92,300,46,46,46,0,150,150,150,0,6366.013284,64.959319,20525.666667,35546.301373,61571,3,3,3,0,3,3,3,3,0,3,3,64,64,32.47966,32.47966,46,150,87.6,56.963146,3244.8,1,109.5,46,150,64,2,92,2,300,-1,-1,1,32,0,0,0,0,0,0,0,0
31157,2,2,92,236,46,46,46,0,118,118,118,0,10527.329332,128.382065,10385.666667,17983.306185,31151,3,3,3,0,3,3,3,3,0,3,3,64,64,64.191033,64.191033,46,118,74.8,39.436024,1555.2,1,93.5,46,118,64,2,92,2,236,-1,-1,1,32,0,0,0,0,0,0,0,0
203,3,2,76,12,45,0,25.333333,23.028967,6,6,6,0,433497.536946,24630.541872,50.75,59.80733,128,3,203,101.5,137.885822,199,4,3,3,0,3,3,96,40,14778.325123,9852.216749,0,45,22.166667,20.663172,426.966667,0,26.6,25.333333,6,96,3,76,2,12,118,0,1,32,0,0,0,0,0,0,0,0
5716156,3,1,12,0,6,0,4,3.464102,0,0,0,0,2.099313,0.699771,1905385333,3280117366,5692915,36,5716156,2858078,4009064933,5692915,23241,0,0,0,0,0,?,32,0.524828,0.174943,0,6,2.4,3.286335,10.8,0,3,4,0,72,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0
87,1,1,2,6,2,2,2,0,6,6,6,0,91954.02299,22988.50575,87,0,87,87,0,0,0,0,0,0,0,0,0,0,?,20,11494.25287,11494.25287,2,6,3.333333,2.309401,5.333333,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0
3,2,0,37,0,37,0,18.5,26.162951,0,0,0,0,12300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,?,0,666666.6667,0,0,37,24.666667,21.36196,456.333333,0,37,18.5,0,40,2,37,0,0,11,-1,0,20,0,0,0,0,0,0,0,0
115704396,19,16,1543,845,536,0,81.210526,193.039023,282,0,52.8125,113.543659,20.638801,0.302495,3403070471,4678148203,10000000,47,116000000,6427190444,4699311357,10000000,5619,116000000,7712623133,4028294.88,10000000,383,?,520,0.164212,0.138283,0,536,66.333333,158.174045,25019.02857,0,68.228571,81.210526,52.8125,616,19,1543,16,845,29200,1006,3,32,515175.9091,1658558532,5515918,14987,10000000,3796.394732,10000000,10000000
545539,8,7,1689,3369,1340,0,211125,462.080833,1460,0,481.285714,620.802629,9271.564453,27.495743,38967.071429,64985.44322,219493,2,545534,77933.428571,82188.794149,219493,10208,521766,86961,150767.195266,384079,3,172,152,14.664396,12.831347,0,1460,316125,528.273146,279072.516667,0,337.2,211125,481.285714,172,8,1689,7,3369,8192,65,7,20,0,0,0,0,0,0,0,0
6775122,5,5,380,3525,380,0,76,169.941166,2077,0,705,990.64474,576.373385,1.475988,752791.3333,1697531698,5001933,53,1773189,443297.25,885825.1753,1772035,259,6775069,1693767.25,2359116544,5003784,192,?,168,0.737994,0.737994,0,2077,355,718.940749,516875.8,1,390.5,76,705,168,5,380,5,3525,29200,235,1,32,0,0,0,0,0,0,0,0
40,1,1,6,6,6,6,6,0,6,6,6,0,300000,50000,40,0,40,40,0,0,0,0,0,0,0,0,0,0,?,20,25000,25000,6,6,6,0,0,1,9,6,6,20,1,6,1,6,31,255,0,20,0,0,0,0,0,0,0,0
351807,2,2,66,242,33,33,33,0,121,121,121,0,875.480022,11.36987,117269,203109804,351800,3,3,3,0,3,3,4,4,0,4,4,?,80,5.684935,5.684935,33,121,68.2,48.199585,2323.2,1,85.25,33,121,64,2,66,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0
5397828,3,1,0,0,0,0,0,0,0,0,0,0,0,0.741039,1799276,3088365447,5365365,167,5397828,2698914,3770931168,5365365,32463,0,0,0,0,0,?,32,0.555779,0.18526,0,0,0,0,0,0,0,0,0,72,3,0,1,0,8192,26580,0,20,0,0,0,0,0,0,0,0
620825,7,6,376,3788,201,0,53.714286,78.686539,2042,0,631.333333,892.750954,6707.204124,20.939878,51735.41667,106725.6019,384105,16,613671,102278.5,138477.7333,384105,30620,574090,114818,181091201,429318,238,?,132,11.275319,9.664559,0,2042,297.428571,632.173627,399643.4945,0,320.307692,53.714286,631.333333,152,7,376,6,3788,8192,60,6,20,0,0,0,0,0,0,0,0
214,2,2,74,154,37,37,37,0,77,77,77,0,1065420561,18691.58879,71.333333,117.491844,207,3,3,3,0,3,3,4,4,0,4,4,?,64,9345.794393,9345.794393,37,77,53,21.908902,480,1,66.25,37,77,64,2,74,2,154,-1,-1,1,32,0,0,0,0,0,0,0,0
116128592,20,17,1320,1188,685,0,66,186.08487,1020,0,69.882353,248.193947,21.596749,0.318612,3225794222,4642114792,10000000,3,116000000,6112031158,4870016892,10100000,3,111000000,6930034438,4776533103,10100000,3,?,552,0.172223,0.146389,0,1020,66,211.055264,44544.32432,0,67.783784,66,69.882353,648,20,1320,17,1188,29200,351,4,32,69777.16667,112970.0147,428501,36631,9607605.25,1384839614,10000000,5210418
115317418,18,15,954,1432,571,0,53,157.586204,1184,0,95.466667,307.832484,20.690716,0.286167,3603669313,4781283554,10000000,46,115000000,6783377529,4668672319,10000000,46,111000000,7905085.5,4253366869,10000000,7167,?,488,0.156091,0.130076,0,1184,70.176471,231.506852,53595.42246,0,72.30303,53,95.466667,584,18,954,15,1432,29200,975,2,32,47693.45455,51528.37055,203057,31969,10000000,6192.723716,10000000,9996135
4,2,0,37,0,37,0,18.5,26.162951,0,0,0,0,9250000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,?,0,500000,0,0,37,24.666667,21.36196,456.333333,0,37,18.5,0,64,2,37,0,0,972,-1,0,32,0,0,0,0,0,0,0,0
24036,1,1,55,71,55,55,55,0,71,71,71,0,5242.136795,83.208521,24036,0,24036,24036,0,0,0,0,0,0,0,0,0,0,?,32,41.60426,41.60426,55,71,60.333333,9.237604,85.333333,1,90.5,55,71,40,1,55,1,71,-1,-1,0,40,0,0,0,0,0,0,0,0
5880727,8,5,356,3190,199,0,44.5,76.153979,1460,0,638,756.867228,602.986672,2.210611,490060.5833,1591740.71,5543013,3,5880727,840103.8571,2074547885,5543013,3,203444,50861,49789.47174,96429,209,?,108,1.360376,0.850235,0,1460,253.285714,517.75394,268069.1429,0,272.769231,44.5,638,172,8,356,5,3190,8192,31,3,20,337711,0,337711,337711,5543013,0,5543013,5543013
61744190,15,14,3574,3537,3186,0,238.266667,817.387779,1606,2,252.642857,550.245624,115.168731,0.46968,2205149.642857,4145907.518602,10000831,36,61744190,4410299.285714,5061880.637753,10051666,103,61693336,4745641.230769,5116671.188874,10051813,217,312,284,0.242938,0.226742,0,3186,237.033333,678.470668,460322.447126,0,245.206897,238.266667,252.642857,312,15,3574,14,3537,8192,36500,14,20,178746.833333,313237.904672,818141,50746,9995936.166667,10437.98786,10000831,9974655
155,2,2,64,120,32,32,32,0,60,60,60,0,1187096774,25806.45161,51.666667,50.599736,104,3,3,3,0,3,3,48,48,0,48,48,?,40,12903.22581,12903.22581,32,60,43.2,15.336232,235.2,1,54,32,60,40,2,64,2,120,-1,-1,1,20,0,0,0,0,0,0,0,0
85,1,1,187,6,187,187,187,0,6,6,6,0,2270588235,23529.41176,85,0,85,85,0,0,0,0,0,0,0,0,0,0,?,20,11764.70588,11764.70588,6,187,126.666667,104.500399,10920.33333,1,190,187,6,20,1,187,1,6,29,0,0,20,0,0,0,0,0,0,0,0
194,2,2,72,184,36,36,36,0,92,92,92,0,1319587629,20618.5567,64.666667,71.472605,143,3,3,3,0,3,3,48,48,0,48,48,?,64,10309.27835,10309.27835,36,92,58.4,30.672463,940.8,1,73,36,92,64,2,72,2,184,-1,-1,1,32,0,0,0,0,0,0,0,0
119445649,11,11,528,528,48,48,48,0,48,48,48,0,8.840841,0.184184,5687888048,15600000,58000000,16209,119000000,11900000,21400000,58000000,996355,119000000,11900000,21400000,58000000,996090,?,304,0.092092,0.092092,48,48,48,0,0,1,50.181818,48,48,304,11,528,11,528,-1,-1,10,20,6011896,8479089947,12000000,16274,52200000,8172409958,58000000,46400000
63610,10,5,1168,1339,901,0,116.8,279.154597,1189,0,267.8,518.230837,39412.042132,235.811979,4543.571429,5965.433709,15246,32,63610,7067.777778,8069.642383,20849,48,43119,10779.75,8638.407777,20096,751,224,112,157.207986,78.603993,0,1189,156.6875,353.816284,125185.9625,0,167.133333,116.8,267.8,224,10,1168,5,1339,65535,32,9,20,0,0,0,0,0,0,0,0
29,1,1,6,6,6,6,6,0,6,6,6,0,413793.1034,68965.51724,29,0,29,29,0,0,0,0,0,0,0,0,0,0,?,20,34482.75862,34482.75862,6,6,6,0,0,1,9,6,6,20,1,6,1,6,79,254,0,20,0,0,0,0,0,0,0,0
23604,1,1,76,172,76,76,76,0,172,172,172,0,10506.69378,84.731401,23604,0,23604,23604,0,0,0,0,0,0,0,0,0,0,?,20,42.365701,42.365701,76,172,108,55.425626,3072,1,162,76,172,20,1,76,1,172,-1,-1,0,20,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,0,0,0,0,0,0,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,?,32,52631.57895,52631.57895,0,0,0,0,0,1,0,0,0,32,1,0,1,0,369,355,0,32,0,0,0,0,0,0,0,0
191,2,2,72,160,36,36,36,0,80,80,80,0,1214659686,20942.40838,63.666667,95.70963,174,3,191,191,0,191,191,3,3,0,3,3,?,40,10471.20419,10471.20419,36,80,53.6,24.099793,580.8,1,67,36,80,40,2,72,2,160,-1,-1,1,20,0,0,0,0,0,0,0,0
63,1,1,0,0,0,0,0,0,0,0,0,0,0,31746.03175,63,0,63,63,0,0,0,0,0,0,0,0,0,0,?,32,15873.01587,15873.01587,0,0,0,0,0,1,0,0,0,32,1,0,1,0,4969,37648,0,32,0,0,0,0,0,0,0,0
225,2,2,72,260,36,36,36,0,130,130,130,0,1475555556,17777.77778,75,45.033321,127,49,49,49,0,49,49,49,49,0,49,49,?,64,8888.888889,8888.888889,36,130,73.6,51.48592,2650.8,1,92,36,130,64,2,72,2,260,-1,-1,1,32,0,0,0,0,0,0,0,0
66419,3,4,427,2266,427,0,142.333333,246.528565,2266,0,566.5,1133,40545627,105.39153,11069.83333,16656.11238,32605,8,32815,16407.5,22946.32216,32633,182,33888,11296,18706.54455,32889,8,?,84,45.167798,60.223731,0,2266,336625,793.775236,630079125,1,384.714286,142.333333,566.5,72,3,427,4,2266,8192,30016,1,20,0,0,0,0,0,0,0,0
40,1,1,0,6,0,0,0,0,6,6,6,0,150000,50000,40,0,40,40,0,0,0,0,0,0,0,0,0,0,?,20,25000,25000,0,6,2,3.464102,12,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
19,1,1,2,6,2,2,2,0,6,6,6,0,421052.6316,105263.1579,19,0,19,19,0,0,0,0,0,0,0,0,0,0,?,20,52631.57895,52631.57895,2,6,3.333333,2.309401,5.333333,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0
89,1,1,6,6,6,6,6,0,6,6,6,0,134831.4607,22471.91011,89,0,89,89,0,0,0,0,0,0,0,0,0,0,?,20,11235.95506,11235.95506,6,6,6,0,0,1,9,6,6,20,1,6,1,6,58,256,0,20,0,0,0,0,0,0,0,0
23819919,4,3,0,0,0,0,0,0,0,0,0,0,0,0.293872,3969986.5,4993369808,10200000,34311,23800000,7939973,3983780943,10200000,3339899,20500000,10200000,162.63456,10200000,10200000,?,96,0.167927,0.125945,0,0,0,0,0,0,0,0,0,128,4,0,3,0,266,290,0,32,34546,9.899495,34553,34539,10200000,8.485281,10200000,10200000
296633,11,9,570,5256,197,0,51.818182,76.632654,1460,0,584,675.751989,19640.43111,67.423382,15612.26316,23508.54815,92112,4,296633,29663.3,28773.40708,92112,4,194702,24337.75,44086.7676,124785,192,?,192,37.08286,30.340522,0,1460,277.428571,509.636789,259729.6571,0,291.3,51.818182,584,232,11,570,9,5256,8192,4,10,20,0,0,0,0,0,0,0,0
30603,1,1,53,107,53,53,53,0,107,107,107,0,5228.245597,65.35307,30603,0,30603,30603,0,0,0,0,0,0,0,0,0,0,?,32,32.676535,32.676535,53,107,71,31.176915,972,1,106.5,53,107,40,1,53,1,107,-1,-1,0,40,0,0,0,0,0,0,0,0
81173964,8,5,56,11607,20,0,7,5.656854,10220,0,2321.4,4455.182578,143.679074,0.16015,6764497,21900000,76300000,1,80500000,11500000,28600000,76300000,4,696088,174022,347274.2521,694933,1,?,112,0.098554,0.061596,0,10220,833.5,2726.136143,7431818269,0,897.615385,7,2321.4,172,8,56,5,11607,256,229,6,20,4145916,0,4145916,4145916,76300000,0,76300000,76300000
76,1,1,2,6,2,2,2,0,6,6,6,0,105263.1579,26315.78947,76,0,76,76,0,0,0,0,0,0,0,0,0,0,?,20,13157.89474,13157.89474,2,6,3.333333,2.309401,5.333333,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0
42,1,1,2,6,2,2,2,0,6,6,6,0,190476.1905,47619.04762,42,0,42,42,0,0,0,0,0,0,0,0,0,0,?,20,23809.52381,23809.52381,2,6,3.333333,2.309401,5.333333,1,5,2,6,24,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0
152705,2,2,78,242,39,39,39,0,121,121,121,0,2095.543695,26.194296,50901.66667,88080.26839,152608,48,49,49,0,49,49,48,48,0,48,48,?,64,13.097148,13.097148,39,121,71.8,44.91325,2017.2,1,89.75,39,121,64,2,78,2,242,-1,-1,1,32,0,0,0,0,0,0,0,0
31357,2,2,78,190,39,39,39,0,95,95,95,0,8546.735976,127.563224,10452.33333,18099.64233,31352,1,1,1,0,1,1,4,4,0,4,4,?,40,63.781612,63.781612,39,95,61.4,30.672463,940.8,1,76.75,39,95,64,2,78,2,190,-1,-1,1,32,0,0,0,0,0,0,0,0
23885,2,2,62,234,31,31,31,0,117,117,117,0,12392.71509,167.469123,7961.666667,13744.99547,23833,4,48,48,0,48,48,4,4,0,4,4,?,64,83.734561,83.734561,31,117,65.4,47.10414,2218.8,1,81.75,31,117,64,2,62,2,234,-1,-1,1,32,0,0,0,0,0,0,0,0
99180687,7,7,764,11595,373,0,109.142857,180.268715,4344,0,1656.428571,1760.597234,124.610954,0.141157,7629283615,27400000,98800000,16,99000000,16500000,40300000,98800000,1006,99200000,16500000,40300000,98800000,16,?,232,0.070578,0.070578,0,4344,824.333333,1411.43355,1992144667,1,883.214286,109.142857,1656.428571,196,7,764,7,11595,0,235,4,20,17010,0,17010,17010,98800000,0,98800000,98800000
156666,3,5,26,11601,20,0,8.666667,10.263203,4380,0,2320.2,2207.341206,74215.20943,51.064047,22380.85714,57562.92717,152899,47,3470,1735,1920.502018,3093,377,156567,39141.75,75854.22087,152899,47,?,112,19.149018,31.915029,0,4380,1291.888889,1980.710254,3923213111,1,1453375,8.666667,2320.2,72,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0
115956927,20,16,1643,707,1008,0,82.15,246.75905,539,0,44.1875,138.444799,20.266146,0.31046,3313055057,4677692159,10000000,3,116000000,6102996158,4876683228,10100000,3,111000000,7391815333,4560143124,10100000,406,?,520,0.172478,0.137982,0,1008,63.513514,201.478648,40593.64565,0,65.277778,82.15,44.1875,648,20,1643,16,707,29200,362,4,32,65142.16667,99821.85978,382119,36183,9597934833,1434357468,10000000,5043280
13,1,1,0,6,0,0,0,0,6,6,6,0,461538.4615,153846.1538,13,0,13,13,0,0,0,0,0,0,0,0,0,0,?,20,76923.07692,76923.07692,0,6,2,3.464102,12,1,3,0,6,40,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0
99445656,6,5,413,11595,395,0,68.833333,159.815414,8688,0,2319,3776.347044,120.749367,0.110613,9944565.6,31400000,99300000,3,99300000,19900000,44400000,99300000,3,99400000,24900000,49600000,99300000,190,?,168,0.060334,0.050279,0,8688,1001.166667,2559.476965,6550922333,0,1092.181818,68.833333,2319,164,6,413,5,11595,0,235,3,20,15996,0,15996,15996,99300000,0,99300000,99300000
6159896,4,0,24,0,6,6,6,0,0,0,0,0,3.89617,0.649362,2053298667,3550357172,6152897,1014,6159896,2053298667,3550357172,6152897,1014,0,0,0,0,0,?,0,0.649362,0,6,6,6,0,0,0,7.5,6,0,80,4,24,0,0,256,-1,3,20,6999,0,6999,6999,6152897,0,6152897,6152897
168,2,2,56,88,28,28,28,0,44,44,44,0,857142.857143,23809.52381,56,91.798693,162,3,3,3,0,3,3,3,3,0,3,3,40,40,11904.761905,11904.761905,28,44,34.4,8.763561,76.8,1,43,28,44,40,2,56,2,88,-1,-1,1,20,0,0,0,0,0,0,0,0
75012467,8,5,56,11607,20,0,7,5.656854,8760,0,2321.4,3802.315321,155.480822,0.173305,6251038917,20800000,72300000,1,74900000,10700000,27200000,72300000,1,114413,28603.25,56550.15819,113426,3,?,112,0.106649,0.066656,0,8760,833.5,2402.71381,5773033654,0,897.615385,7,2321.4,172,8,56,5,11607,256,229,6,20,2549945,0,2549945,2549945,72300000,0,72300000,72300000
266,2,2,94,126,47,47,47,0,63,63,63,0,827067.6692,15037.59398,88.666667,148.379019,260,3,3,3,0,3,3,3,3,0,3,3,?,64,7518.796992,7518.796992,47,63,53.4,8.763561,76.8,1,66.75,47,63,40,2,94,2,126,-1,-1,1,20,0,0,0,0,0,0,0,0
188,2,2,70,166,35,35,35,0,83,83,83,0,1255319149,21276.59574,62.666667,67.21111,136,4,4,4,0,4,4,48,48,0,48,48,?,40,10638.29787,10638.29787,35,83,54.2,26.290683,691.2,1,67.75,35,83,40,2,70,2,166,-1,-1,1,20,0,0,0,0,0,0,0,0
22507,1,1,48,48,48,48,48,0,48,48,48,0,4265.339672,88.861243,22507,0,22507,22507,0,0,0,0,0,0,0,0,0,0,?,32,44.430622,44.430622,48,48,48,0,0,1,72,48,48,32,1,48,1,48,-1,-1,0,32,0,0,0,0,0,0,0,0
171,2,2,60,264,30,30,30,0,132,132,132,0,1894736842,23391.81287,57,93.530744,165,3,3,3,0,3,3,3,3,0,3,3,?,40,11695.90643,11695.90643,30,132,70.8,55.867701,3121.2,1,88.5,30,132,40,2,60,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0
115529281,66,76,1064,86766,374,0,16.121212,51.817584,1460,0,1141.657895,573.054379,760.240168,1.229126,819356.602837,2749366.714437,10225010,1,115529281,1777373.553846,3854308.211593,10240012,2,112794874,1503931.653333,3637805.660633,10240239,1,1340,1532,0.571284,0.657842,0,1460,614.195804,701.774925,492488.045898,1,618.521127,16.121212,1141.657895,1340,66,1064,76,86766,29200,31,65,20,49579.727273,114403.452673,394519,15000,10204521.181818,67643.355972,10225010,10000569
349,3,1,18,0,6,6,6,0,0,0,0,0,51575.931232,11461.318052,116.333333,184.394505,329,1,349,174.5,245.366053,348,1,0,0,0,0,0,60,32,8595.988539,2865.329513,0,6,4.8,2.683282,7.2,0,6,6,0,60,3,18,1,0,0,115,2,20,0,0,0,0,0,0,0,0
51555,2,2,76,200,38,38,38,0,100,100,100,0,5353.505965,77.587043,17185,29722.86717,51506,1,1,1,0,1,1,48,48,0,48,48,?,64,38.793521,38.793521,38,100,62.8,33.958799,1153.2,1,78.5,38,100,64,2,76,2,200,-1,-1,1,32,0,0,0,0,0,0,0,0
32,1,1,6,6,6,6,6,0,6,6,6,0,375000,62500,32,0,32,32,0,0,0,0,0,0,0,0,0,0,20,20,31250,31250,6,6,6,0,0,1,9,6,6,20,1,6,1,6,18980,64240,0,20,0,0,0,0,0,0,0,0
101004583,8,6,323,11595,317,0,40375,111.793097,5792,0,1932.5,2181.008184,117.994646,0.138608,7769583308,28000000,101000000,0,101000000,14400000,38100000,101000000,0,133274,26654.8,53532.0893,122047,45,?,200,0.079204,0.059403,0,5792,794.533333,1621.784681,2630185552,0,851.285714,40375,1932.5,252,8,323,6,11595,251,235,2,20,2013,0,2013,2013,101000000,0,101000000,101000000
2080088,6,0,36,0,6,6,6,0,0,0,0,0,17.30696,2.884493,416017.6,929671.3041,2079064,1,2080088,416017.6,929671.3041,2079064,1,0,0,0,0,0,?,0,2.884493,0,6,6,6,0,0,0,7,6,0,120,6,36,0,0,256,-1,5,20,0,0,0,0,0,0,0,0
185,2,2,66,190,33,33,33,0,95,95,95,0,1383783784,21621.62162,61.666667,105.077749,183,1,1,1,0,1,1,1,1,0,1,1,?,64,10810.81081,10810.81081,33,95,57.8,33.958799,1153.2,1,72.25,33,95,64,2,66,2,190,-1,-1,1,32,0,0,0,0,0,0,0,0
4319140,1,5,6,30,6,6,6,0,6,6,6,0,8.334993,1.389165,863828,1910987275,4282247,3,0,0,0,0,0,4291645,1072911.25,2139561743,4282247,3,?,100,0.231528,1.157638,6,6,6,0,0,5,7,6,6,20,1,6,5,30,229,0,0,20,0,0,0,0,0,0,0,0
135054,1,1,46,217,46,46,46,0,217,217,217,0,1947.3692,14.808891,135054,0,135054,135054,0,0,0,0,0,0,0,0,0,0,?,40,7.404446,7.404446,46,217,103,98.726896,9747,1,154.5,46,217,40,1,46,1,217,-1,-1,0,40,0,0,0,0,0,0,0,0
85211826,9,5,384,11595,384,0,42.666667,128,8688,0,2319,3774.237539,140.579079,0.164296,6554755846,23600000,85100000,1,85100000,10600000,30100000,85100000,1,139144,34786,61580.69639,126780,191,?,168,0.105619,0.058677,0,8688,798.6,2306.037226,5317807686,0,855.642857,42.666667,2319,296,9,384,5,11595,251,235,1,32,2018,0,2018,2018,85100000,0,85100000,85100000
162,2,2,80,274,40,40,40,0,137,137,137,0,2185185.185185,24691.358025,54,88.334591,156,3,3,3,0,3,3,3,3,0,3,3,40,40,12345.679012,12345.679012,40,137,78.8,53.129088,2822.7,1,98.5,40,137,40,2,80,2,274,-1,-1,1,20,0,0,0,0,0,0,0,0
64065135,2,0,74,0,37,37,37,0,0,0,0,0,1.155074,0.031218,64065135,0,64065135,64065135,64065135,64065135,0,64065135,64065135,0,0,0,0,0,64,0,0.031218,0,37,37,37,0,0,0,55.5,37,0,64,2,74,0,0,32832,-1,1,32,0,0,0,0,0,0,0,0
636,2,0,0,0,0,0,0,0,0,0,0,0,0,3144.654088,636,0,636,636,636,636,0,636,636,0,0,0,0,0,?,0,3144.654088,0,0,0,0,0,0,0,0,0,0,40,2,0,0,0,253,-1,0,20,0,0,0,0,0,0,0,0
3,2,0,0,0,0,0,0,0,0,0,0,0,0,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,?,0,666666.6667,0,0,0,0,0,0,0,0,0,0,64,2,0,0,0,4171,-1,0,32,0,0,0,0,0,0,0,0
61141,2,2,84,310,42,42,42,0,155,155,155,0,6444.120966,65.422548,20380.33333,35292.84461,61133,4,4,4,0,4,4,4,4,0,4,4,?,64,32.711274,32.711274,42,155,87.2,61.892649,3830.7,1,109,42,155,64,2,84,2,310,-1,-1,1,32,0,0,0,0,0,0,0,0
